ID,First_Name,Mid_Name,Last_Name,Percentage,Collegeid
403968,Qirat,Mayank,Nair,87.11,87
403969,Radhika,Mayank,Qazi,87.1,87
403970,Aryan,Brijesh,Uday,87.1,87
403971,Gaurav,Zayn,Xavier,87.1,87
403972,Siddharth,Chandan,Achari,87.07,87
403973,Pranav,Mohit,Xalxo,87.07,87
403974,Vedika,Utkarsh,Jain,87.07,87
403975,Mehak,Rishabh,Das,87.07,88
403976,Meher,Ojas,Arora,87.05,88
403977,Inaya,Sahil,Lal,87.05,88
403978,Jay,Bhavin,Pillai,87.05,88
403979,Mahika,Kavya,Rastogi,87.05,88
403980,Aditi,Zayn,Sachdev,87.05,88
403981,Nisha,Kavya,Uday,87.03,88
403982,Aditi,Aditya,Patel,87.02,88
403983,Kavya,Yuvan,Patel,87.02,88
403984,Advika,Shubham,Lal,87.02,88
403985,Laksh,Chirag,Agarwal,87.01,88
403986,Jatin,Virat,Mehta,87.01,88
403987,Khushi,Sahil,Wadhwa,87.01,88
403988,Tanisha,Lokesh,Oberoi,87.01,88
403989,Yuvika,Ishaan,Verma,87.01,88
403990,Naman,Aadi,Kulkarni,87.0,88
403991,Shubham,Pratik,Xavier,87.0,88
403992,Ira,Virat,Chopra,87.0,88
403993,Chahat,Hrithik,Patel,87.0,88
403994,Chirag,Karan,Das,87.0,88
403995,Darshan,Divyansh,Tiwari,87.0,88
403996,Aditya,Aryan,Dutta,86.98,88
403997,Anika,Karan,Choudhury,86.98,88
403998,Rishabh,Virat,Khan,86.95,88
403999,Ritvik,Surya,Xavier,86.94,88
404000,Bhavin,Neel,Khanna,86.93,88
404001,Ishaan,Neel,Dhillon,86.93,88
404002,Vedika,Krish,Sehgal,86.93,88
404003,Ishan,Neel,Bhattacharya,86.92,88
404004,Ananya,Tejas,Agarwal,86.89,88
404005,Abhishek,Devansh,Kumar,86.89,88
404006,Sanya,Ayushman,Arora,86.89,88
404007,Bhavya,Divyansh,Loya,86.89,88
404008,Akshay,Parth,Sehgal,86.89,88
404009,Chirag,Chandan,Sinha,86.88,88
404010,Aditya,Bhavin,Zinta,86.88,88
404011,Kavya,Neel,Mukherjee,86.88,89
404012,Gauri,Om,Halder,86.88,89
404013,Kanika,Advait,Goswami,86.86,89
404014,Neel,Zivaan,Rastogi,86.86,89
404015,Ojasvi,Gautam,Achari,86.86,89
404016,Hemangi,Manish,Zinta,86.86,89
404017,Ananya,Darshan,Das,86.86,89
404018,Akshay,Aarush,Kapoor,86.86,89
404019,Divyansh,Ayush,Lal,86.86,89
404020,Parth,Mohit,Goswami,86.86,89
404021,Tanya,Aayush,Walunj,86.86,89
404022,Rishabh,Raj,Ranganathan,86.86,89
404023,Kyra,Abhinav,Jain,86.86,89
404024,Bhavya,Ishaan,Trivedi,86.84,89
404025,Ojasvi,Jay,Jain,86.84,89
404026,Rishabh,Ishan,Pillai,86.84,89
404027,Eva,Aditya,Yadav,86.84,89
404028,Zainab,Surya,Banerjee,86.84,89
404029,Mehak,Hrithik,Kamble,86.84,89
404030,Rohit,Lokesh,Arora,86.84,89
404031,Vanya,Vishal,Edara,86.84,89
404032,Ekansh,Shubham,Agarwal,86.84,89
404033,Rohit,Gautam,Pai,86.84,89
404034,Neha,Pratham,Kulkarni,86.84,89
404035,Yuvan,Manish,Ranganathan,86.84,89
404036,Samarth,Akash,Sehgal,86.84,89
404037,Zoya,Varun,Das,86.83,89
404038,Divyansh,Rohit,Dutta,86.83,89
404039,Sanya,Lokesh,Halder,86.83,89
404040,Ishaan,Pratik,Loya,86.83,89
404041,Zivaan,Karan,Lamba,86.82,89
404042,Krish,Aadi,Kumar,86.82,89
404043,Vaishnavi,Surya,Thakur,86.82,89
404044,Dev,Samarth,Uppal,86.82,89
404045,Gauri,Laksh,Lamba,86.82,89
404046,Shreya,Shivansh,Dubey,86.82,89
404047,Gaurav,Samarth,Fernandes,86.82,89
404048,Harsh,Laksh,Talwar,86.82,90
404049,Chirag,Rishabh,Qazi,86.79,90
404050,Riya,Yuvan,Chauhan,86.79,90
404051,Akshay,Ansh,Gupta,86.79,90
404052,Trisha,Chandan,Gupta,86.79,90
404053,Aniket,Abhishek,Dara,86.77,90
404054,Kavya,Mohit,Uday,86.77,90
404055,Tejas,Jay,Patel,86.77,90
404056,Arya,Mayank,Ahuja,86.76,90
404057,Anika,Dhruv,Sehgal,86.76,90
404058,Aarush,Karan,Nanda,86.76,90
404059,Akash,Bhavya,Rao,86.76,90
404060,Amaira,Karan,Ranganathan,86.76,90
404061,Aishwarya,Kavya,Sinha,86.76,90
404062,Harsh,Tejas,Choudhury,86.76,90
404063,Aanya,Bhavin,Uppal,86.76,90
404064,Pratham,Shivansh,Das,86.75,90
404065,Aditya,Mohit,Joshi,86.75,90
404066,Trisha,Laksh,Bose,86.75,90
404067,Sakshi,Shubham,Thakur,86.75,90
404068,Tejas,Ekansh,Wadhwa,86.75,90
404069,Chirag,Yuvan,Walunj,86.75,90
404070,Mohit,Kunal,Yadav,86.75,90
404071,Mohit,Eshan,Ojha,86.75,90
404072,Divya,Dev,Malhotra,86.75,90
404073,Devika,Shubham,Jain,86.73,90
404074,Zivaan,Laksh,Pillai,86.73,90
404075,Ira,Ekansh,Chatterjee,86.73,90
404076,Kritika,Eshan,Chatterjee,86.73,90
404077,Aditi,Zayn,Yadav,86.73,90
404078,Vrinda,Karan,Khan,86.73,90
404079,Garima,Hitesh,Vaghela,86.72,90
404080,Dhruv,Mohit,Goswami,86.72,90
404081,Pranavi,Parth,Edara,86.72,90
404082,Akash,Kavya,Nanda,86.72,90
404083,Tejas,Bhavya,Lal,86.72,90
404084,Aarush,Manish,Joshi,86.72,91
404085,Ekansh,Varun,Jain,86.72,91
404086,Naman,Jai,Chopra,86.72,91
404087,Krish,Ansh,Halder,86.72,91
404088,Akash,Arjun,Sachdev,86.69,91
404089,Ishika,Jai,Malhotra,86.69,91
404090,Hemangi,Aarush,Oberoi,86.69,91
404091,Dhruv,Rohit,Mehta,86.69,91
404092,Lakshmi,Aniket,Oberoi,86.69,91
404093,Sanya,Arjun,Kothari,86.69,91
404094,Neel,Aniket,Verma,86.69,91
404095,Zoya,Hrithik,Oberoi,86.69,91
404096,Divyansh,Yuvan,Kothari,86.69,91
404097,Lakshmi,Raj,Fernandes,86.69,91
404098,Kunal,Hitesh,Rastogi,86.69,91
404099,Prisha,Ayush,Ranganathan,86.69,91
404100,Ansh,Kunal,Roy,86.69,91
404101,Rishabh,Devansh,Zinta,86.67,91
404102,Advait,Manish,Dara,86.67,91
404103,Pratik,Bhavya,Pillai,86.67,91
404104,Shubham,Harsh,Kothari,86.67,91
404105,Kritika,Zivaan,Bose,86.67,91
404106,Gaurav,Gautam,Khan,86.67,91
404107,Tanya,Gaurav,Arora,86.64,91
404108,Vaishnavi,Zorawar,Pandey,86.64,91
404109,Samarth,Yuvan,Agarwal,86.62,91
404110,Raj,Ritvik,Dara,86.62,91
404111,Bhavya,Bhavya,Xalxo,86.62,91
404112,Jatin,Atharva,Verma,86.62,91
404113,Mayank,Kunal,Zaveri,86.62,91
404114,Chahat,Pranav,Iyer,86.62,91
404115,Aanya,Mayank,Zala,86.62,91
404116,Pranavi,Chandan,Vaghela,86.61,91
404117,Sanya,Vishal,Qazi,86.6,91
404118,Dia,Ayush,Jha,86.6,91
404119,Oviya,Aryan,Dey,86.6,91
404120,Arjun,Advait,Ranganathan,86.6,91
404121,Dhruv,Divyansh,Sharma,86.6,91
404122,Abhinav,Yuvan,Kumar,86.6,91
404123,Ishaan,Om,Halder,86.6,91
404124,Bhavya,Surya,Vaghela,86.6,91
404125,Yash,Chirag,Mukherjee,86.6,91
404126,Mehak,Pranav,Pandey,86.6,92
404127,Zoya,Divyansh,Inamdar,86.6,92
404128,Atharva,Hrithik,Oberoi,86.6,92
404129,Bhavya,Manish,Chatterjee,86.6,92
404130,Atharva,Gaurav,Mehta,86.6,92
404131,Zara,Zivaan,Shah,86.6,92
404132,Ananya,Dev,Agarwal,86.57,92
404133,Akshara,Shivansh,Xavier,86.56,92
404134,Devika,Bhavin,Desai,86.56,92
404135,Kritika,Manish,Pillai,86.56,92
404136,Eva,Aditya,Iyer,86.56,92
404137,Hrithik,Chandan,Xavier,86.56,92
404138,Lokesh,Dev,Malhotra,86.56,92
404139,Uma,Harsh,Verma,86.53,92
404140,Advika,Divyansh,Sinha,86.53,92
404141,Mayank,Harsh,Dubey,86.53,92
404142,Dev,Abhinav,Rao,86.51,92
404143,Ekansh,Darshan,Bose,86.51,92
404144,Karan,Neel,Kamble,86.51,92
404145,Ritika,Zivaan,Roy,86.51,92
404146,Uma,Dev,Oberoi,86.51,92
404147,Anika,Rohit,Kothari,86.5,92
404148,Kanika,Advait,Chopra,86.5,92
404149,Saanvi,Tejas,Talwar,86.5,92
404150,Zara,Kunal,Kulkarni,86.48,92
404151,Ira,Zorawar,Yagnik,86.48,92
404152,Aishwarya,Bhavin,Fadnavis,86.48,92
404153,Gautam,Ojas,Dubey,86.48,92
404154,Dhruv,Aarush,Ranganathan,86.48,92
404155,Harshita,Abhishek,Tiwari,86.48,92
404156,Zoya,Aryan,Joshi,86.48,92
404157,Vanya,Shubham,Shah,86.48,92
404158,Abhishek,Rishabh,Xalxo,86.48,92
404159,Radhika,Shivansh,Xalxo,86.48,92
404160,Ishika,Siddharth,Vaghela,86.48,92
404161,Yash,Vivaan,Chatterjee,86.48,92
404162,Qirat,Bhavya,Zaveri,86.48,92
404163,Rohit,Atharva,Mehta,86.47,92
404164,Harshita,Aditya,Bajaj,86.47,92
404165,Arya,Gautam,Chauhan,86.47,92
404166,Karan,Aditya,Fadnavis,86.44,92
404167,Abhishek,Yash,Iyer,86.43,92
404168,Nisha,Ishaan,Gupta,86.43,92
404169,Garima,Laksh,Arora,86.42,93
404170,Kavya,Arjun,Patel,86.42,93
404171,Radhika,Virat,Wadhwa,86.42,93
404172,Hitesh,Samarth,Sethi,86.42,93
404173,Vishal,Bhavin,Edara,86.42,93
404174,Ojas,Rishabh,Jha,86.42,93
404175,Zara,Arjun,Sharma,86.42,93
404176,Aishwarya,Naman,Zinta,86.42,93
404177,Pari,Yug,Desai,86.42,93
404178,Divya,Utkarsh,Sachdev,86.42,93
404179,Atharva,Divyansh,Dey,86.42,93
404180,Navya,Chirag,Agarwal,86.42,93
404181,Pranavi,Akash,Zala,86.42,93
404182,Rohit,Gaurav,Nagpal,86.4,93
404183,Vivaan,Aditya,Chopra,86.4,93
404184,Anika,Bhavya,Kulkarni,86.4,93
404185,Utkarsh,Yash,Inamdar,86.4,93
404186,Eesha,Abhishek,Sinha,86.38,93
404187,Eva,Manish,Badal,86.38,93
404188,Aditi,Vivaan,Pillai,86.36,93
404189,Yug,Ayush,Sinha,86.36,93
404190,Siddharth,Samarth,Choudhury,86.36,93
404191,Zara,Naman,Zaveri,86.34,93
404192,Bhavya,Shubham,Uday,86.34,93
404193,Naman,Manish,Mazumdar,86.34,93
404194,Advika,Parth,Bajaj,86.34,93
404195,Rohit,Manish,Jha,86.34,93
404196,Naman,Advait,Varma,86.34,93
404197,Bhavya,Shivansh,Singh,86.34,93
404198,Yuvika,Parth,Kothari,86.32,93
404199,Zara,Shubham,Talwar,86.31,93
404200,Tejas,Dhruv,Mahajan,86.31,93
404201,Ananya,Samarth,Walunj,86.31,93
404202,Kyra,Bhavya,Malhotra,86.31,93
404203,Aishwarya,Bhavya,Dutta,86.31,93
404204,Devika,Ansh,Bajaj,86.31,93
404205,Shubham,Akash,Mahajan,86.31,93
404206,Ayushman,Ishan,Gupta,86.31,93
404207,Pranav,Jai,Walunj,86.29,94
404208,Ritika,Abhinav,Xalxo,86.29,94
404209,Chandan,Hitesh,Banerjee,86.29,94
404210,Dhruv,Karan,Zala,86.29,94
404211,Zara,Ekansh,Gupta,86.29,94
404212,Jiya,Shivansh,Patel,86.29,94
404213,Yuvika,Shubham,Sachdev,86.29,94
404214,Brijesh,Surya,Reddy,86.29,94
404215,Dia,Aadi,Dubey,86.29,94
404216,Advait,Ishaan,Sharma,86.29,94
404217,Vaishnavi,Gautam,Xavier,86.29,94
404218,Lokesh,Tanish,Roy,86.28,94
404219,Aarav,Rohit,Patel,86.28,94
404220,Advait,Yuvan,Dhillon,86.28,94
404221,Surya,Om,Chatterjee,86.28,94
404222,Naman,Zorawar,Chopra,86.28,94
404223,Tejas,Arjun,Reddy,86.28,94
404224,Qirat,Yash,Mazumdar,86.28,94
404225,Advait,Kunal,Thakur,86.28,94
404226,Surya,Kavya,Bhat,86.28,94
404227,Aditi,Hitesh,Gupta,86.28,94
404228,Siddharth,Advait,Joshi,86.28,94
404229,Mayank,Siddharth,Joshi,86.28,94
404230,Kunal,Aarav,Mukherjee,86.28,94
404231,Eshan,Sahil,Patel,86.28,94
404232,Navya,Ishaan,Bajaj,86.28,94
404233,Vivaan,Yash,Kapoor,86.28,94
404234,Ananya,Raj,Patel,86.28,94
404235,Mayank,Laksh,Ojha,86.25,94
404236,Eshan,Hitesh,Inamdar,86.25,94
404237,Yash,Zivaan,Sehgal,86.25,94
404238,Siddharth,Tejas,Sinha,86.25,94
404239,Akash,Yuvan,Sehgal,86.25,94
404240,Gaurav,Sahil,Sharma,86.22,94
404241,Divya,Darshan,Ojha,86.22,94
404242,Vrinda,Pratham,Talwar,86.21,94
404243,Shreya,Pratik,Gupta,86.21,95
404244,Ayush,Mayank,Sachdev,86.21,95
404245,Ishita,Yug,Rao,86.21,95
404246,Amaira,Ishaan,Yadav,86.21,95
404247,Mohit,Aditya,Banerjee,86.21,95
404248,Tanisha,Atharva,Verma,86.19,95
404249,Kyra,Yash,Dubey,86.19,95
404250,Aanya,Zayn,Chauhan,86.19,95
404251,Akshay,Pranav,Talwar,86.19,95
404252,Pranav,Akshay,Jha,86.19,95
404253,Aniket,Raj,Uppal,86.19,95
404254,Bhavin,Laksh,Vaghela,86.19,95
404255,Vedika,Zayn,Pandey,86.19,95
404256,Sahil,Neel,Inamdar,86.19,95
404257,Ishika,Ekansh,Banerjee,86.19,95
404258,Radhika,Vishal,Sethi,86.19,95
404259,Shubham,Akash,Fadnavis,86.19,95
404260,Nirav,Shivansh,Pillai,86.19,95
404261,Virat,Raj,Kumar,86.17,95
404262,Sahil,Arjun,Achari,86.17,95
404263,Nirav,Vivaan,Ahuja,86.17,95
404264,Zivaan,Gaurav,Wadhwa,86.17,95
404265,Garima,Arjun,Sethi,86.14,95
404266,Prisha,Parth,Yagnik,86.11,95
404267,Kyra,Aarav,Nagpal,86.11,95
404268,Atharva,Ishaan,Lamba,86.11,95
404269,Mehak,Om,Mehta,86.11,95
404270,Ekansh,Aarav,Rastogi,86.11,95
404271,Ayushman,Varun,Jha,86.11,95
404272,Vidhi,Zayn,Zaveri,86.11,95
404273,Navya,Atharva,Yadav,86.11,95
404274,Khushi,Abhishek,Oberoi,86.11,95
404275,Neha,Dev,Chopra,86.11,95
404276,Zivaan,Aditya,Sachdev,86.11,95
404277,Chirag,Kunal,Chauhan,86.11,95
404278,Ritvik,Darshan,Loya,86.11,95
404279,Ekta,Atharva,Nagpal,86.11,95
404280,Advika,Manish,Jindal,86.11,95
404281,Zayn,Zivaan,Fernandes,86.11,95
404282,Ritika,Aryan,Iyer,86.11,96
404283,Ira,Bhavya,Kamble,86.11,96
404284,Mayank,Surya,Shah,86.11,96
404285,Uma,Ishaan,Agarwal,86.11,96
404286,Anika,Parth,Rao,86.09,96
404287,Inaya,Yug,Choudhury,86.09,96
404288,Gautam,Aayush,Arora,86.09,96
404289,Shreya,Karan,Dey,86.09,96
404290,Trisha,Mohit,Rastogi,86.09,96
404291,Rishabh,Rohit,Dara,86.09,96
404292,Aditya,Pratham,Pillai,86.09,96
404293,Advika,Ritvik,Mittal,86.08,96
404294,Devika,Jai,Uday,86.07,96
404295,Ira,Karan,Jha,86.07,96
404296,Tejas,Tanish,Banerjee,86.07,96
404297,Eesha,Lokesh,Jindal,86.07,96
404298,Bhavya,Pratham,Uppal,86.07,96
404299,Prisha,Bhavya,Edara,86.07,96
404300,Oviya,Ritvik,Mittal,86.05,96
404301,Khushi,Kavya,Yagnik,86.05,96
404302,Rishabh,Karan,Pandey,86.05,96
404303,Yuvika,Ansh,Iyer,86.05,96
404304,Ritika,Naman,Kulkarni,86.05,96
404305,Jai,Abhishek,Uppal,86.05,96
404306,Utkarsh,Zorawar,Sharma,86.05,96
404307,Lakshmi,Varun,Dutta,86.05,96
404308,Sakshi,Siddharth,Yadav,86.05,96
404309,Abhishek,Brijesh,Mazumdar,86.03,96
404310,Vivaan,Aarav,Chopra,86.03,96
404311,Naman,Harsh,Chatterjee,86.03,96
404312,Janvi,Rohit,Xavier,86.01,96
404313,Mahika,Gautam,Walunj,85.99,96
404314,Shubham,Virat,Rastogi,85.99,96
404315,Utkarsh,Utkarsh,Fadnavis,85.99,96
404316,Manish,Samarth,Zinta,85.99,96
404317,Ira,Ishan,Wadhwa,85.99,96
404318,Chahat,Raj,Desai,85.99,96
404319,Urvashi,Zorawar,Verma,85.99,96
404320,Advika,Chirag,Singh,85.99,96
404321,Khushi,Bhavin,Talwar,85.97,96
404322,Tanish,Abhinav,Lamba,85.97,96
404323,Aarav,Akash,Pandey,85.97,96
404324,Aditya,Shubham,Uppal,85.97,97
404325,Ekta,Naman,Sehgal,85.97,97
404326,Aditya,Dev,Nagpal,85.95,97
404327,Prisha,Jay,Thakur,85.95,97
404328,Vaishnavi,Ayushman,Iyer,85.93,97
404329,Inaya,Eshan,Yadav,85.93,97
404330,Mohit,Ishan,Singh,85.93,97
404331,Vanya,Krish,Arora,85.93,97
404332,Akshara,Dhruv,Rao,85.93,97
404333,Jay,Atharva,Chopra,85.92,97
404334,Sanya,Ayushman,Sondhi,85.9,97
404335,Harshita,Ekansh,Sondhi,85.87,97
404336,Aayush,Kunal,Joshi,85.87,97
404337,Krish,Vishal,Sharma,85.86,97
404338,Advait,Chandan,Uday,85.86,97
404339,Lakshmi,Abhishek,Xavier,85.86,97
404340,Ayush,Zorawar,Fadnavis,85.85,97
404341,Shivansh,Ayushman,Khanna,85.85,97
404342,Zara,Tejas,Gupta,85.85,97
404343,Akshay,Pratham,Vaghela,85.85,97
404344,Aditya,Aryan,Lamba,85.85,97
404345,Yuvan,Yug,Dubey,85.85,97
404346,Anika,Bhavin,Jha,85.84,97
404347,Dia,Utkarsh,Malhotra,85.84,97
404348,Pihu,Abhinav,Rastogi,85.84,97
404349,Mehak,Siddharth,Dey,85.84,97
404350,Bhavika,Manish,Mazumdar,85.82,97
404351,Brijesh,Bhavin,Chatterjee,85.82,97
404352,Yuvika,Ritvik,Jha,85.82,97
404353,Hitesh,Parth,Mahajan,85.82,97
404354,Eshan,Abhinav,Sachdev,85.82,97
404355,Uma,Kunal,Khan,85.82,97
404356,Trisha,Pranav,Fadnavis,85.82,97
404357,Tanisha,Shubham,Shah,85.82,97
404358,Qirat,Vishal,Ranganathan,85.82,97
404359,Chirag,Mohit,Uday,85.82,97
404360,Pari,Zayn,Dubey,85.82,97
404361,Pihu,Kunal,Zala,85.82,97
404362,Shreya,Yug,Sethi,85.82,97
404363,Mohit,Aditya,Kumar,85.82,97
404364,Tanisha,Devansh,Roy,85.82,97
404365,Aniket,Abhishek,Pai,85.8,97
404366,Ekta,Ansh,Dutta,85.8,97
404367,Bhavin,Chirag,Thakur,85.8,97
404368,Pratham,Chandan,Kumar,85.79,97
404369,Zoya,Aayush,Uppal,85.77,98
404370,Saanvi,Kunal,Walunj,85.77,98
404371,Yug,Jatin,Yagnik,85.77,98
404372,Kunal,Bhavya,Goswami,85.77,98
404373,Devansh,Rohit,Sethi,85.77,98
404374,Inaya,Zorawar,Singh,85.77,98
404375,Yashi,Manish,Nair,85.77,98
404376,Shubham,Virat,Dutta,85.77,98
404377,Jiya,Advait,Choudhury,85.77,98
404378,Pranavi,Surya,Chauhan,85.76,98
404379,Gautam,Rohit,Pillai,85.76,98
404380,Sahil,Chirag,Trivedi,85.76,98
404381,Ishita,Abhinav,Fernandes,85.76,98
404382,Utkarsh,Hrithik,Xavier,85.76,98
404383,Tanisha,Chandan,Wadhwa,85.76,98
404384,Ayush,Atharva,Pai,85.76,98
404385,Akshay,Eshan,Jindal,85.76,98
404386,Raj,Hrithik,Badal,85.74,98
404387,Pratik,Samarth,Gupta,85.74,98
404388,Akshay,Zivaan,Tiwari,85.73,98
404389,Aditi,Mohit,Kulkarni,85.73,98
404390,Siddharth,Pratik,Gupta,85.73,98
404391,Yamini,Shivansh,Bose,85.73,98
404392,Zara,Jai,Qazi,85.73,98
404393,Abhishek,Eshan,Yadav,85.73,98
404394,Neel,Samarth,Ojha,85.73,98
404395,Sanya,Neel,Ranganathan,85.73,98
404396,Akshay,Akshay,Ranganathan,85.73,98
404397,Zoya,Tanish,Desai,85.73,98
404398,Yash,Brijesh,Roy,85.71,98
404399,Urvashi,Zorawar,Xalxo,85.71,98
404400,Lavanya,Surya,Xavier,85.71,98
404401,Dhruv,Aarush,Uppal,85.71,98
404402,Mahika,Kavya,Desai,85.71,98
404403,Divyansh,Siddharth,Desai,85.71,98
404404,Charvi,Jatin,Gupta,85.71,98
404405,Pranav,Mayank,Kulkarni,85.71,98
404406,Dev,Harsh,Xavier,85.69,98
404407,Vrinda,Virat,Lamba,85.69,98
404408,Trisha,Tejas,Rao,85.69,99
404409,Hitesh,Pranav,Rastogi,85.69,99
404410,Dev,Bhavin,Banerjee,85.69,99
404411,Uma,Akshay,Talwar,85.69,99
404412,Ritvik,Jay,Ojha,85.69,99
404413,Laksh,Bhavin,Goswami,85.69,99
404414,Laksh,Divyansh,Oberoi,85.68,99
404415,Ojas,Jatin,Badal,85.68,99
404416,Kavya,Aarav,Mukherjee,85.68,99
404417,Lavanya,Tejas,Zinta,85.68,99
404418,Aayush,Krish,Bose,85.68,99
404419,Sahil,Dev,Joshi,85.68,99
404420,Ayush,Raj,Patel,85.67,99
404421,Shivansh,Pranav,Edara,85.67,99
404422,Ira,Rishabh,Das,85.67,99
404423,Sanya,Aadi,Joshi,85.67,99
404424,Akash,Aayush,Dutta,85.67,99
404425,Vanya,Nirav,Bhat,85.67,99
404426,Krish,Ritvik,Bhat,85.67,99
404427,Akshay,Vivaan,Zala,85.67,99
404428,Utkarsh,Pranav,Bhat,85.67,99
404429,Lakshmi,Yug,Agarwal,85.67,99
404430,Meher,Surya,Varma,85.67,99
404431,Aadi,Atharva,Xalxo,85.67,99
404432,Ojas,Jay,Edara,85.66,99
404433,Vedika,Lokesh,Ahuja,85.64,99
404434,Saanvi,Jatin,Ranganathan,85.64,99
404435,Saanvi,Manish,Dey,85.63,99
404436,Zara,Aditya,Thakur,85.63,99
404437,Eesha,Rishabh,Gupta,85.63,99
404438,Aryan,Zayn,Xavier,85.62,99
404439,Oviya,Bhavya,Mazumdar,85.62,99
404440,Chahat,Mayank,Reddy,85.62,99
404441,Divya,Brijesh,Chopra,85.62,99
404442,Vrinda,Ishaan,Uppal,85.59,99
404443,Chirag,Krish,Inamdar,85.59,99
404444,Dev,Varun,Malhotra,85.58,100
404445,Yuvika,Tejas,Ranganathan,85.58,100
404446,Oviya,Bhavya,Jain,85.58,100
404447,Siddharth,Eshan,Sethi,85.58,100
404448,Shreya,Chandan,Chopra,85.58,100
404449,Yuvan,Aayush,Mazumdar,85.58,100
404450,Eesha,Yash,Ahuja,85.58,100
404451,Vedika,Eshan,Mazumdar,85.58,100
404452,Ansh,Akash,Halder,85.58,100
404453,Janvi,Pratham,Varma,85.58,100
404454,Samarth,Aditya,Sachdev,85.56,100
404455,Shubham,Ayush,Zaveri,85.56,100
404456,Sahil,Aditya,Goswami,85.56,100
404457,Zivaan,Atharva,Fernandes,85.56,100
404458,Zivaan,Ishan,Mehta,85.56,100
404459,Kyra,Chirag,Sachdev,85.56,100
404460,Yashi,Chirag,Lamba,85.54,100
404461,Aayush,Harsh,Mukherjee,85.54,100
404462,Zivaan,Ritvik,Bhattacharya,85.54,100
404463,Advika,Arjun,Bhattacharya,85.54,100
404464,Brijesh,Kunal,Gupta,85.54,100
404465,Vedika,Harsh,Halder,85.51,100
404466,Dia,Bhavya,Desai,85.51,100
404467,Divya,Jay,Gupta,85.51,100
404468,Kunal,Harsh,Chopra,85.51,100
404469,Kiara,Jai,Khanna,85.5,100
404470,Kanika,Devansh,Bajaj,85.48,100
404471,Abhinav,Aryan,Ahuja,85.48,100
404472,Navya,Ayush,Iyer,85.48,100
404473,Vanya,Aditya,Shah,85.48,100
404474,Jiya,Brijesh,Jha,85.48,100
404475,Naman,Kavya,Bhattacharya,85.48,100
404476,Gaurav,Aniket,Choudhury,85.48,100
404477,Zoya,Manish,Gupta,85.48,100
404478,Riya,Jatin,Sehgal,85.48,100
404479,Rohit,Jay,Kumar,85.48,100
404480,Jay,Zayn,Shah,85.48,100
404481,Navya,Sahil,Trivedi,85.48,100
404482,Zoya,Mohit,Zaveri,85.48,100
404483,Zayn,Brijesh,Halder,85.48,100
404484,Mehak,Vishal,Chopra,85.48,100
404485,Amaira,Vivaan,Mehta,85.45,101
404486,Akshara,Hrithik,Gupta,85.45,101
404487,Arya,Brijesh,Dara,85.45,101
404488,Zainab,Shubham,Mittal,85.45,101
404489,Uma,Manish,Chopra,85.45,101
404490,Samarth,Gaurav,Dhillon,85.45,101
404491,Aditi,Jai,Qazi,85.42,101
404492,Trisha,Kavya,Yadav,85.42,101
404493,Bhavya,Akash,Joshi,85.42,101
404494,Aanya,Divyansh,Edara,85.42,101
404495,Harsh,Yuvan,Lamba,85.42,101
404496,Chahat,Yash,Kothari,85.42,101
404497,Ansh,Parth,Varma,85.42,101
404498,Garima,Krish,Malhotra,85.42,101
404499,Atharva,Kunal,Badal,85.42,101
404500,Ansh,Chandan,Sharma,85.42,101
404501,Om,Virat,Sehgal,85.4,101
404502,Akshay,Laksh,Zaveri,85.4,101
404503,Sanya,Pratham,Dhillon,85.39,101
404504,Gauri,Kunal,Trivedi,85.39,101
404505,Chahat,Kavya,Qazi,85.39,101
404506,Ojasvi,Bhavya,Thakur,85.39,101
404507,Bhavin,Laksh,Gupta,85.39,101
404508,Vedika,Sahil,Jha,85.39,101
404509,Ritika,Kunal,Dara,85.39,101
404510,Virat,Om,Reddy,85.39,101
404511,Ojas,Krish,Talwar,85.39,101
404512,Vivaan,Yash,Jain,85.39,101
404513,Gautam,Atharva,Mukherjee,85.39,101
404514,Dev,Gautam,Kapoor,85.39,101
404515,Saanvi,Ritvik,Nair,85.39,101
404516,Gaurav,Tanish,Patel,85.39,101
404517,Ojasvi,Zorawar,Xalxo,85.39,101
404518,Nirav,Manish,Sondhi,85.39,101
404519,Manish,Zivaan,Pai,85.37,101
404520,Harshita,Devansh,Sethi,85.37,101
404521,Kavya,Shubham,Fernandes,85.37,101
404522,Vrinda,Pratik,Nanda,85.36,101
404523,Gautam,Aarush,Kumar,85.34,101
404524,Sakshi,Gautam,Chopra,85.34,101
404525,Hemangi,Arjun,Verma,85.34,101
404526,Dev,Advait,Varma,85.34,101
404527,Ishita,Aarav,Malhotra,85.34,101
404528,Divyansh,Dev,Jindal,85.31,102
404529,Aadi,Yug,Patel,85.31,102
404530,Mayank,Aditya,Loya,85.31,102
404531,Zara,Gautam,Jain,85.31,102
404532,Mayank,Yuvan,Bhat,85.31,102
404533,Virat,Zayn,Wadhwa,85.29,102
404534,Shivansh,Parth,Pillai,85.29,102
404535,Devika,Kunal,Yadav,85.29,102
404536,Yamini,Raj,Kumar,85.29,102
404537,Aayush,Aayush,Qazi,85.29,102
404538,Eva,Surya,Verma,85.26,102
404539,Jay,Naman,Gupta,85.26,102
404540,Brijesh,Bhavya,Dey,85.26,102
404541,Yashi,Dev,Bhattacharya,85.26,102
404542,Kiara,Aniket,Thakur,85.26,102
